referrer_source,referrer_host,device,page_type,page_url,page_path,country,region,city,page_views,carts,checkouts,avg_duration,bounce_rate,orders_placed,hour_of_day,day,month,year,day_in_month,shipping,legal
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.9459101490553132,0,0,4.867534450455582,1.0,0,8,3,9,2021,23,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,2.0794415416798357,0,0,2.772588722239781,1.0,0,9,3,9,2021,23,12,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,2.1972245773362196,0,0,7.909122183211411,1.0,0,9,3,9,2021,23,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,2.833213344056216,1.0,0,9,3,9,2021,23,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,3,9,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,3,9,2021,23,8,0.2
Unknown,Other,Desktop,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.713572066704308,1.0,0,10,3,9,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,6.535241271013659,1.0,0,10,3,9,2021,23,2,1.0
Search,Other,Mobile,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,3,9,2021,23,12,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,1.6094379124341003,1.0,0,11,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,3,9,2021,23,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,3,9,2021,23,12,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,3,9,2021,23,8,0.2
Social,Other,Desktop,Site,Other,Site,France,Other,Other,1.6094379124341003,1,1,4.110873864173311,1.0,0,11,3,9,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,3,9,2021,23,8,0.2
Unknown,Other,Desktop,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.4339872044851463,1.0,0,12,3,9,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,1.0986122886681098,0,0,5.916202062607435,1.0,0,12,3,9,2021,23,12,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,1.3862943611198906,1.0,0,13,3,9,2021,23,2,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,1,0,3.4965075614664802,1.0,0,13,3,9,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Other,1.9459101490553132,0,0,4.882801922586371,1.0,0,13,3,9,2021,23,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,3,9,2021,23,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.4339872044851463,1.0,0,14,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.302585092994046,1,1,5.293304824724492,1.0,0,14,3,9,2021,23,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,4.8283137373023015,1.0,0,15,3,9,2021,23,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,3,9,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,16,3,9,2021,23,2,1.0
Social,Other,Desktop,Site,Other,Site,France,Other,Other,2.4849066497880004,0,0,6.037870919922137,1.0,0,16,3,9,2021,23,8,0.2
Search,Other,Other,Site,Other,Site,Switzerland,Geneva,Geneva,0.6931471805599453,0,0,0.0,0.0,0,16,3,9,2021,23,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,3,9,2021,23,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,3,9,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,18,3,9,2021,23,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,3,9,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,18,3,9,2021,23,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.4657359027997265,1.0,0,19,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,3.9512437185814275,1.0,0,20,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,20,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.70805020110221,1,1,5.717027701406222,1.0,1,21,3,9,2021,23,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,3,9,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,5,4,9,2021,24,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,7,4,9,2021,24,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,7,4,9,2021,24,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,8,4,9,2021,24,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,8,4,9,2021,24,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,4,9,2021,24,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Geneva,0.6931471805599453,0,0,0.0,0.0,0,9,4,9,2021,24,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,5.298317366548036,1.0,0,10,4,9,2021,24,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,4,9,2021,24,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,4,9,2021,24,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,4,9,2021,24,8,0.2
Unknown,Other,Mobile,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,4,9,2021,24,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,4,9,2021,24,8,0.2
Unknown,Other,Mobile,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,4,9,2021,24,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.302585092994046,1,0,5.41610040220442,1.0,0,13,4,9,2021,24,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.5263605246161616,1.0,0,14,4,9,2021,24,8,0.2
Unknown,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,2.4849066497880004,1.0,0,14,4,9,2021,24,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Geneva,1.0986122886681098,0,0,2.6390573296152584,1.0,0,15,4,9,2021,24,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,4,9,2021,24,12,0.2
Search,Other,Mobile,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,4,9,2021,24,12,0.2
Unknown,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.1354942159291497,1.0,0,17,4,9,2021,24,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,2.4849066497880004,1.0,0,17,4,9,2021,24,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,2.3978952727983707,1.0,0,17,4,9,2021,24,2,1.0
Unknown,[referrer_1].ch,Desktop,Site,Other,/products/[keyword_2]-10,France,Other,Other,1.3862943611198906,0,0,4.762173934797756,1.0,0,18,4,9,2021,24,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,4,9,2021,24,8,0.2
Search,Other,Desktop,Custom Page,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,4,9,2021,24,2,1.0
Search,Other,Mobile,Custom Page,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.6635616461296463,1.0,0,20,4,9,2021,24,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,5.53338948872752,1.0,0,21,4,9,2021,24,8,0.2
Search,Other,Mobile,Site,Other,Site,Other,Other,Other,1.791759469228055,1,0,4.983606621708336,1.0,0,22,4,9,2021,24,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,9,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,5,5,9,2021,25,8,0.2
Search,Other,Mobile,Custom Page,Other,Site,Switzerland,Geneva,Geneva,0.6931471805599453,0,0,0.0,0.0,0,6,5,9,2021,25,2,1.0
Social,Other,Mobile,Site,Other,Site,Other,Other,Other,1.9459101490553132,0,0,4.882801922586371,1.0,0,7,5,9,2021,25,12,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,7,5,9,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,5,9,2021,25,8,0.2
Unknown,[referrer_1].ch,Other,Site,Other,/products/[keyword_2]-20,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,5,9,2021,25,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,5,9,2021,25,2,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,3.4339872044851463,1.0,0,10,5,9,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,5,9,2021,25,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,4.394449154672439,1.0,0,11,5,9,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,5,9,2021,25,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,5,9,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,5,9,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.258096538021482,1.0,0,12,5,9,2021,25,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,5,9,2021,25,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.044522437723423,1.0,0,13,5,9,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,5,9,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.9459101490553132,1,0,5.123963979403259,1.0,0,14,5,9,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.912023005428146,1.0,0,14,5,9,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.3978952727983707,1,1,5.799092654460526,1.0,0,14,5,9,2021,25,8,0.2
Unknown,[referrer_1].ch,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,5,9,2021,25,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,2.302585092994046,1,0,4.465908118654584,1.0,0,16,5,9,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.0794415416798357,0,0,4.68213122712422,1.0,0,16,5,9,2021,25,8,0.2
Search,Other,Mobile,Site,https://[shop_name]/?ref=pwozsscyx5vg,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.6109179126442243,1.0,0,17,5,9,2021,25,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,5,9,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,5,9,2021,25,8,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Geneva,Geneva,1.0986122886681098,0,0,1.0986122886681098,1.0,0,22,5,9,2021,25,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.302585092994046,1,0,5.783825182329737,1.0,0,23,5,9,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,4.8283137373023015,1.0,0,1,6,9,2021,26,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,1,0,7.4673710669175595,1.0,0,2,6,9,2021,26,8,0.2
Unknown,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,1.6094379124341003,0,0,4.718498871295094,1.0,0,2,6,9,2021,26,12,1.0
Search,Other,Mobile,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,3,6,9,2021,26,12,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,6,6,9,2021,26,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,6,6,9,2021,26,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,6,6,9,2021,26,12,1.0
Search,Other,Mobile,Checkout,Other,/checkouts,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.833213344056216,1,1,6.698268054115413,1.0,1,9,6,9,2021,26,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Other,1.6094379124341003,0,0,4.418840607796598,1.0,0,9,6,9,2021,26,2,1.0
Search,Other,Other,Site,Other,Site,France,Other,Other,2.1972245773362196,0,0,6.470799503782602,1.0,0,10,6,9,2021,26,8,0.2
Search,Other,Mobile,Checkout,Other,/checkouts,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.302585092994046,0,0,5.241747015059643,1.0,0,11,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,6,9,2021,26,8,0.2
Unknown,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,4.962844630259907,1.0,0,14,6,9,2021,26,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,6,9,2021,26,12,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.6888794541139363,1.0,0,16,6,9,2021,26,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,6,9,2021,26,8,0.2
Search,Other,Mobile,Custom Page,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,7.4127640174265625,1.0,0,18,6,9,2021,26,2,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,4.1588830833596715,1.0,0,20,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,21,6,9,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,21,6,9,2021,26,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,21,6,9,2021,26,12,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.302585092994046,1,1,5.384495062789089,1.0,0,21,6,9,2021,26,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,1.791759469228055,1.0,0,22,6,9,2021,26,8,0.2
Unknown,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.9459101490553132,0,0,5.521460917862246,1.0,0,0,0,9,2021,27,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,2.4849066497880004,1,1,5.978885764901122,1.0,1,9,0,9,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,5.707110264748875,1.0,0,9,0,9,2021,27,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,0,9,2021,27,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,5.703782474656201,1.0,0,10,0,9,2021,27,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,0,9,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,2.1972245773362196,1,1,5.1298987149230735,1.0,1,10,0,9,2021,27,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,11,0,9,2021,27,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,0,9,2021,27,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,4.394449154672439,1.0,0,11,0,9,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,0,9,2021,27,8,0.2
